Score,CandidateLipidClassType,SpectrumLipidClassType,Type
0.08786533250019435,LMGP0601,LMGP0101,bg
71.67669291470465,LMGP0601,LMGP0201,bg
38.25394860667571,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
309.6076080502258,LMGP0601,LMGL0301,bg
0.09479089890812803,LMGP0601,LMGP0101,bg
106.16492435171992,LMGP0601,LMGP0201,bg
75.66494728109741,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
309.6076080502258,LMGP0601,LMGL0301,bg
0.09479089890812803,LMGP0601,LMGP0101,bg
106.16492435171992,LMGP0601,LMGP0201,bg
75.66494728109741,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
40.974234817722326,LMGP0601,LMGL0301,bg
0.10774003314221892,LMGP0601,LMGP0101,bg
101.01284966128237,LMGP0601,LMGP0201,bg
317.44459081262056,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
40.974234817722326,LMGP0601,LMGL0301,bg
0.10774003314221892,LMGP0601,LMGP0101,bg
101.01284966128237,LMGP0601,LMGP0201,bg
317.44459081262056,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
44.373137937671146,LMGP0601,LMGL0301,bg
0.06315467749682721,LMGP0601,LMGP0101,bg
430.1220927581528,LMGP0601,LMGP0201,bg
75.66494706420575,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
75.04746918657412,LMGP0601,LMGL0301,bg
0.08786533250019435,LMGP0601,LMGP0101,bg
71.67669291470465,LMGP0601,LMGP0201,bg
38.25394860667571,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
309.6076080502258,LMGP0601,LMGL0301,bg
0.09479089890812803,LMGP0601,LMGP0101,bg
106.16492435171992,LMGP0601,LMGP0201,bg
75.66494728109741,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
309.6076080502258,LMGP0601,LMGL0301,bg
0.09479089890812803,LMGP0601,LMGP0101,bg
106.16492435171992,LMGP0601,LMGP0201,bg
75.66494728109741,LMGP0601,LMGP0301,bg
23.84155123548466,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
51.60206056001138,LMGP0601,LMGL0301,bg
0.08786537379655271,LMGP0601,LMGP0101,bg
100.98517808173966,LMGP0601,LMGP0201,bg
198.53174869137936,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
117.63941735423434,LMGP0601,LMGL0301,bg
0.08747586403477112,LMGP0601,LMGP0101,bg
304.45901414629986,LMGP0601,LMGP0201,bg
75.66494728557319,LMGP0601,LMGP0301,bg
70.98198326582627,LMGP0601,LMSP0201,bg
26.932657273704816,LMGP0601,LMSP0202,bg
40.974234817722326,LMGP0601,LMGL0301,bg
0.10774003314221892,LMGP0601,LMGP0101,bg
101.01284966128237,LMGP0601,LMGP0201,bg
317.44459081262056,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
40.974234817722326,LMGP0601,LMGL0301,bg
0.10774003314221892,LMGP0601,LMGP0101,bg
101.01284966128237,LMGP0601,LMGP0201,bg
317.44459081262056,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
44.373137937671146,LMGP0601,LMGL0301,bg
0.06315467749682721,LMGP0601,LMGP0101,bg
430.1220927581528,LMGP0601,LMGP0201,bg
75.66494706420575,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
44.373137937671146,LMGP0601,LMGL0301,bg
0.06315467749682721,LMGP0601,LMGP0101,bg
430.1220927581528,LMGP0601,LMGP0201,bg
75.66494706420575,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
46.684777600987,LMGP0601,LMGL0301,bg
3.4866867227251457,LMGP0601,LMGP0101,bg
198.3640670556075,LMGP0601,LMGP0201,bg
75.48865553069962,LMGP0601,LMGP0301,bg
101.73505918643485,LMGP0601,LMSP0201,bg
71.51208840285905,LMGP0601,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
237.50051701646996,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
0.8212227448700273,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.7545181601271445,LMSP0201,LMGP0201,bg
36.18379744569926,LMSP0201,LMGP0301,bg
0.0647972937563361,LMSP0201,LMGP0601,bg
622.9873002154337,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.408862632230537,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
323.0072684442449,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
0.8129851050284796,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
0.754518307860661,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
0.057121229851979184,LMSP0201,LMGP0601,bg
87.36877853703106,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
26.611639867577743,LMSP0201,LMGP0201,bg
35.870734880391716,LMSP0201,LMGP0301,bg
10.83531134332381,LMSP0201,LMGP0601,bg
275.0047694035637,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
0.812984962063723,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
1.0085189403189052,LMSP0201,LMGP0201,bg
36.496860254781836,LMSP0201,LMGP0301,bg
0.3144238112106783,LMSP0201,LMGP0601,bg
362.3489967542309,LMSP0201,LMSP0202,bg
24.438437018357387,LMSP0201,LMGL0301,bg
0.0,LMSP0201,LMGP0101,bg
