Score,CandidateLipidClassType,SpectrumLipidClassType,ClassifierType,Type,SpectrumID
27.6169955169237,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec35
27.5396576257477,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec36
31.6229338430572,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec37
61.0968849264233,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec38
57.5085374326308,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec39
61.7819953906707,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec40
20.4171904551747,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec41
61.6184300101778,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec42
63.7358870540057,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec43
53.7368808439555,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec44
56.4154338426389,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec45
51.891402137013,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec46
43.4098978715576,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec47
42.6821800932402,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec48
44.5555874120656,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec49
0.899155905270288,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec50
0.263189653314841,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec51
65.1802090857808,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec52
53.7061677472213,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec53
0.409190454085581,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec54
0.278207732034988,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec55
124.065212670042,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec56
141.786739045228,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec57
29.0697897052193,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec58
17.1411257760452,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec59
28.5168996300747,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec60
61.5233261217098,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec61
60.533492053029,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec62
58.4786256072292,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec63
64.3814069462987,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec64
19.939351190281,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec65
63.7261044666723,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec66
53.3917226425759,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec67
60.1886501833247,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec68
44.1351072772627,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec69
42.9524748844284,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec70
14.1770468960607,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec71
0.705944427763301,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec72
46.8231938525865,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec73
50.4816456047792,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec74
0.554987296282806,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec75
130.736412677463,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec76
27.4697878419473,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec77
28.4407951401612,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec78
29.4230159182016,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec79
59.6519209317623,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec80
62.0706546012269,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec81
61.7403656237301,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec82
61.8556043801534,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec83
19.5040110019324,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec84
65.4072096552109,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec85
57.6729265456955,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec86
51.9386004462214,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec87
43.4465079475018,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec88
36.8109413046848,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec89
24.1520931636068,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec90
13.4853137627957,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec91
0.578723518197624,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec92
47.0819623441905,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec93
55.3566132647635,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec94
21.096594798602,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec95
0.278208051486597,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec96
136.841489600118,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec97
28.7770945448834,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec98
28.5152463767488,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec99
9.41765094244868,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec100
62.2030727981676,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec101
58.1947449312513,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec102
49.1765612798376,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec103
66.6710787154003,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec104
62.9597720580525,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec105
61.912611381732,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec106
55.1349684643989,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec107
47.5524606687735,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec108
49.3344380799302,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec109
45.4311436209852,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec110
46.7968244063096,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec111
17.9235302456384,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec112
0.541275544424356,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec113
50.4174280678477,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec114
61.1308859849934,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec115
0.589321928789001,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec116
0.418326629999227,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec117
136.420184592966,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec118
136.755237635779,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec119
8.91362393324516,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec120
29.850626935503,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec121
25.2963889657146,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec122
58.1622841256895,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec123
61.6585272131763,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec124
63.8985363941091,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec125
61.2772972240873,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec126
68.6567332488108,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec127
55.4188036606638,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec128
56.5864347742153,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec129
47.7213948773865,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec130
45.2477985447295,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec131
21.6685620525609,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec132
52.6222152048581,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec133
15.3711619106714,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec134
56.6172981247135,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec135
54.2977412840055,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec136
19.6675225711345,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec137
28.6960279993484,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec138
0,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec139
120.766618847999,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec140
130.776660619773,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec141
76.3167751333579,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec142
78.0300463196954,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec143
83.2303529673786,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec144
30.7775619175425,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec145
27.6683928135023,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec146
17.3722315823921,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec147
62.206911127037,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec148
70.6743750682528,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec149
51.9166413255104,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec150
52.3124514149603,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec151
53.576125376488,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec152
47.5881689421929,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec153
64.2902310299516,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec154
47.3651749968299,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec155
70.3342665361745,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec156
52.4486793505042,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec157
73.1699731598457,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec158
82.0698039332913,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec159
84.7890306508064,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec160
75.4452189079186,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec161
31.3603409269209,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec162
29.0815106934443,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec163
27.335663805335,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec164
0,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec165
67.6208103612769,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec166
73.7089656630018,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec167
56.9034061731218,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec168
50.5573219998655,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec169
0.342602332627416,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec170
43.5706743969064,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec171
44.5351213594022,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec172
70.2151616675272,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec173
73.796184556663,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec174
49.6538293525901,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec175
77.9761965430145,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec176
77.2049703018245,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec177
99.6399601830307,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec178
29.4290592649105,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec179
26.4062017067139,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec180
28.0030942942044,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec181
67.7854002324939,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec182
56.7426875611864,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec183
49.6277494955885,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec184
55.1001759415861,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec185
52.3363147929514,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec186
43.429332442771,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec187
57.1817853943548,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec188
43.8153545044521,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec189
73.3789530427568,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec190
71.9322506600207,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec191
80.9512504505671,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec192
77.6016314876548,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec193
80.8264494279376,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec194
31.5335809162082,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec195
26.3757078745725,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec196
27.3134029264497,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec197
48.3699936836471,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec198
70.0012296641628,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec199
66.0856251326432,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec200
57.1727959768699,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec201
36.3873700853414,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec202
46.527881355658,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec203
60.4999199998637,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec204
51.4559342756684,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec205
71.7117562720338,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec206
78.0875365721407,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec207
79.2276105072082,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec208
44.9771075452797,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec209
29.995100608963,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec210
29.5754074972946,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec211
36.6640187578395,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec212
48.3702858981979,LMSP0202,LMSP0202,LMSP0201_LMSP0202_sin,fg,spec213
67.2156923683306,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec214
72.7880251782709,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec215
76.4939278241295,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec216
53.4965913507662,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec217
46.1383530514709,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec218
46.2182035960496,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec219
49.002282168686,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec220
74.510579106513,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec221
52.3137792752413,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec222
71.030300560087,LMSP0201,LMSP0201,LMSP0201_LMSP0202_sin,fg,spec223
167.696379398051,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec224
158.773663967766,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec225
170.551905342218,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec226
156.434364688728,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec227
153.144418448166,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec228
176.967071691427,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec229
144.259590150819,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec230
145.879135418856,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec231
154.051148565741,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec232
158.548650557761,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec233
148.066879247586,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec234
186.780107252712,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec235
185.687610131922,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec236
155.885745302692,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec237
80.6817515503041,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec238
171.805872556905,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec239
161.270289943653,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec240
144.801219702378,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec241
149.721568848393,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec242
154.394182978143,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec243
154.929144278625,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec244
175.867325619866,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec245
140.040949130946,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec246
142.922095433957,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec247
160.516226892789,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec248
144.308673149615,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec249
160.642131978555,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec250
157.123355730626,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec251
184.958996254173,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec252
170.710384144662,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec253
158.489079540711,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec254
153.604688136611,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec255
206.550997139767,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec256
158.290558117876,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec257
143.697765597082,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec258
92.2581808388039,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec259
88.0676452266606,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec260
146.449443980615,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec261
54.645858046665,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec262
152.735293427137,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec263
151.020142232115,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec264
151.570106562254,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec265
141.133815976594,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec266
154.086975153124,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec267
182.339523686723,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec268
193.039858760992,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec269
159.345159760102,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec270
150.136645272732,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec271
153.90749129349,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec272
156.557189557226,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec273
154.073458415642,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec274
156.353752453847,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec275
154.779626296696,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec276
152.420619144312,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec277
163.904026904413,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec278
158.953807591907,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec279
147.59179479149,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec280
151.23925266242,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec281
163.600398962686,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec282
153.442964697859,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec283
181.387738777097,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec284
162.953289076209,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec285
186.169677114386,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec286
160.858749224173,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec287
157.346554407843,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec288
199.212841999751,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec289
149.569388092445,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec290
168.001037539479,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec291
157.714778586447,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec292
156.097610864875,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec293
156.471929619088,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec294
153.629271375139,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec295
153.58903400235,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec296
164.62918082914,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec297
139.458604914301,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec298
157.655964552713,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec299
177.442656664491,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec300
185.573287466128,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec301
184.286397897964,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec302
149.507971557796,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec303
144.79717561937,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec304
165.706993220299,LMGP0101,LMGP0101,LMGP0101_LMGP0201_sin,fg,spec305
117.410488205375,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec306
80.9606469997027,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec307
82.9712573940987,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec308
112.898556227072,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec309
120.606478539074,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec310
132.569126902151,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec311
57.1408018840699,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec312
100.656875815319,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec313
117.817747785189,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec314
56.5011085456585,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec315
66.047146294025,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec316
106.264844626462,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec317
112.207068006011,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec318
102.82406918117,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec319
111.220935881237,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec320
70.2993935775934,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec321
93.0353438739293,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec322
69.6166418493516,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec323
114.621748738698,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec324
91.7892309334701,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec325
85.4672069075063,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec326
114.381348892177,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec327
119.122493722767,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec328
134.09064884176,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec329
82.1382769642273,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec330
79.1455445959397,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec331
98.9164978890784,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec332
119.741107715145,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec333
78.0072352988592,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec334
107.126483550943,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec335
107.412415866586,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec336
112.299727764106,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec337
108.619349933325,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec338
70.8458892727626,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec339
89.7260381816625,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec340
73.1617973575743,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec341
121.282353908069,LMGP0201,LMGP0201,LMGP0101_LMGP0201_sin,fg,spec342
88.6239855567935,LMGP0401,LMGP0401,LMGP0401_sin,fg,spec343
